Norma Agent,Wins,Loss,Draw,Total Games Played,Predicted Invalid Moves,Turns
-1,20,0,0,20,"[28, 50, 2, 0, 13, 13, 43, 21, 52, 33, 33, 21, 46, 48, 52, 48, 33, 9, 46, 2, 33, 24, 11, 9, 49, 37, 48, 11, 59, 45, 15, 52, 24, 69, 28, 57, 28, 25, 12, 20, 28, 18, 42, 36, 33, 8, 69, 13, 17, 38, 44, 4, 5, 5, 50, 45, 48, 13, 7, 15, 20, 5, 7, 17, 72, 8, 40, 34, 19, 26, 46, 59, 44, 16, 25, 53, 18, 28, 50, 56, 25, 0, 23, 36, 8, 34, 48, 50, 44, 41, 45, 43, 24, 47, 12, 33, 71, 19, 28, 53, 55, 55, 57, 7, 15, 40, 15, 13, 6, 7, 9, 28, 69, 3, 14, 24, 39, 44, 46, 48, 46, 18, 48, 29, 25, 15, 30, 47, 28, 48, 35, 18, 59, 13, 22, 5, 5, 50, 45, 49, 47, 42, 13, 39, 2, 24, 22, 45, 37, 34, 44, 7, 33, 71, 43, 41, 62, 44, 1, 17, 0, 40, 6, 22]","[12, 22, 12, 20, 14, 12, 14, 16, 14, 18, 14, 24, 22, 10, 20, 14, 14, 20, 14, 22]"
-1,20,0,0,20,"[83, 2, 24, 42, 41, 32, 40, 3, 15, 29, 4, 44, 20, 45, 4, 16, 11, 27, 26, 12, 43, 50, 1, 5, 1, 55, 15, 53, 52, 1, 35, 42, 39, 19, 37, 7, 36, 25, 72, 57, 0, 46, 43, 47, 50, 7, 19, 52, 53, 10, 53, 50, 24, 70, 15, 4, 27, 50, 46, 16, 44, 3, 70, 30, 55, 50, 23, 0, 14, 13, 8, 35, 21, 15, 36, 51, 28, 30, 16, 17, 11, 19, 6, 28, 1, 47, 45, 12, 70, 3, 17, 41, 18, 43, 28, 46, 26, 28, 49, 13, 3, 50, 9, 35, 43, 18, 57, 47, 25, 37, 3, 3, 72, 27, 19, 21, 11, 42, 33, 70, 15, 16, 3, 33, 19, 19, 5, 46, 10, 53, 6, 19, 27, 53, 31, 28, 22, 49, 28, 27, 67, 31, 33, 64, 34, 47, 3, 51, 34, 16, 34, 38, 46, 12]","[20, 14, 14, 18, 10, 30, 18, 16, 10, 12, 14, 18, 14, 16, 14, 12, 14, 14, 16, 14]"
-1,20,0,0,20,"[77, 11, 14, 54, 6, 40, 40, 17, 49, 12, 69, 59, 21, 40, 13, 24, 26, 21, 28, 50, 33, 22, 52, 54, 38, 39, 43, 28, 48, 27, 26, 8, 47, 21, 28, 50, 45, 43, 43, 24, 45, 42, 20, 44, 40, 41, 41, 40, 40, 40, 0, 0, 10, 2, 37, 52, 53, 73, 49, 47, 25, 24, 22, 19, 41, 28, 34, 45, 33, 77, 19, 52, 35, 18, 51, 30, 46, 46, 53, 48, 49, 47, 15, 50, 34, 44, 6, 30, 14, 49, 28, 27, 68, 3, 33, 46, 17, 48, 47, 45, 46, 44, 22, 77, 21, 42, 37, 42, 40, 4, 27, 28, 31, 50, 34, 19, 61, 18, 59, 48, 14, 28, 50, 29, 14, 57, 22, 50, 28, 44, 44, 44, 38, 28, 49, 21, 1, 46, 45, 19, 3, 8, 49, 7, 0, 26, 33, 85, 0, 16, 22, 52, 4, 18, 1, 24, 45, 51, 17, 45, 43, 29, 42, 44, 24, 7, 56, 8, 29, 44, 43, 40, 31, 28, 43, 32, 8, 44, 47, 42, 19, 41, 23, 46, 24, 14, 47, 30, 46, 7, 52, 5, 35]","[20, 16, 16, 16, 36, 20, 14, 28, 16, 24, 20, 18, 22, 16, 12, 14, 22, 18, 22, 16]"
-1,20,0,0,20,"[50, 25, 23, 18, 1, 26, 26, 5, 7, 6, 40, 25, 74, 28, 8, 20, 55, 26, 31, 26, 5, 40, 44, 1, 4, 37, 75, 16, 55, 27, 33, 46, 42, 22, 50, 48, 55, 48, 13, 16, 20, 49, 27, 9, 42, 33, 50, 35, 58, 15, 4, 53, 22, 8, 75, 13, 7, 13, 7, 47, 33, 65, 17, 33, 51, 18, 10, 4, 16, 34, 26, 46, 11, 28, 1, 48, 21, 26, 6, 14, 26, 48, 9, 48, 45, 37, 20, 24, 1, 9, 56, 2, 6, 7, 44, 43, 25, 29, 18, 39, 32, 50, 18, 12, 5, 0, 1, 75, 12, 10, 51, 6, 48, 47, 26, 49, 48, 45, 42, 7, 6, 40, 45, 29, 13, 54, 45, 57, 50, 19, 46, 49, 31, 1, 34, 46, 20, 54, 13, 51, 48, 14, 44, 26, 53, 46, 3, 23, 14, 50, 48, 17, 86, 4, 12, 18, 38, 22]","[12, 12, 14, 14, 26, 14, 16, 14, 14, 12, 12, 16, 12, 14, 12, 26, 26, 18, 20, 12]"
-1,20,0,0,20,"[25, 28, 0, 44, 36, 7, 22, 8, 47, 19, 4, 24, 76, 14, 22, 0, 6, 22, 17, 50, 20, 53, 50, 51, 57, 50, 50, 31, 52, 56, 48, 9, 23, 77, 23, 11, 3, 32, 31, 7, 35, 13, 30, 3, 25, 6, 78, 11, 5, 9, 7, 58, 51, 63, 22, 32, 47, 0, 33, 25, 14, 7, 56, 53, 29, 45, 44, 0, 23, 47, 9, 33, 14, 41, 27, 8, 45, 13, 13, 0, 63, 17, 25, 68, 10, 3, 41, 33, 44, 45, 11, 66, 27, 14, 19, 15, 24, 7, 46, 25, 21, 50, 52, 51, 0, 16, 74, 60, 44, 26, 48, 46, 32, 37, 17, 44, 3, 77, 56, 24, 22, 59, 51, 52, 38, 56, 59, 42, 24, 46, 15, 44, 15, 18, 11, 24, 44, 39, 7, 61, 22, 40, 6, 55, 61, 8, 13, 17, 2, 7, 8, 47, 45, 25, 22, 3, 42, 45, 45, 3, 39, 0, 22]","[12, 12, 12, 30, 12, 10, 12, 18, 18, 14, 14, 18, 12, 18, 22, 28, 14, 18, 14, 18]"
-1,20,0,0,20,"[19, 25, 25, 17, 49, 29, 74, 20, 51, 30, 30, 12, 24, 26, 67, 19, 62, 54, 2, 38, 14, 8, 49, 25, 43, 15, 8, 44, 39, 66, 26, 32, 34, 34, 18, 81, 0, 29, 50, 6, 9, 1, 44, 29, 59, 1, 6, 1, 4, 25, 42, 14, 5, 52, 7, 43, 44, 45, 42, 0, 8, 24, 20, 33, 42, 35, 26, 28, 30, 1, 23, 72, 46, 38, 6, 41, 16, 49, 46, 15, 49, 36, 1, 45, 2, 38, 9, 49, 47, 32, 50, 31, 61, 20, 33, 46, 49, 50, 52, 27, 56, 12, 13, 57, 9, 4, 31, 2, 8, 0, 35, 32, 53, 52, 19, 26, 65, 27, 50, 0, 33, 53, 28, 7, 17, 44, 17, 35, 50, 0, 66, 12, 22, 40, 17, 29, 34, 81, 0, 47, 50, 1, 44, 0, 33, 20, 23, 64, 51, 42, 16, 43, 24, 5, 50, 31]","[12, 14, 16, 16, 12, 14, 14, 22, 12, 10, 22, 16, 24, 12, 14, 16, 14, 14, 18, 20]"
-1,20,0,0,20,"[29, 24, 48, 2, 1, 5, 29, 30, 9, 17, 17, 28, 25, 54, 18, 9, 7, 83, 0, 7, 39, 42, 6, 52, 10, 73, 21, 30, 30, 51, 33, 60, 53, 1, 17, 58, 28, 2, 41, 40, 40, 26, 37, 28, 29, 61, 69, 13, 52, 3, 6, 8, 45, 60, 48, 34, 5, 45, 47, 47, 6, 5, 67, 20, 17, 19, 17, 10, 21, 38, 48, 26, 51, 13, 46, 11, 7, 57, 2, 11, 1, 5, 7, 6, 19, 47, 42, 34, 16, 28, 61, 32, 1, 3, 8, 18, 24, 7, 42, 44, 2, 20, 73, 14, 32, 23, 46, 49, 22, 41, 30, 49, 36, 31, 18, 31, 44, 42, 3, 74, 20, 0, 40, 28, 20, 6, 71, 26, 19, 12, 17, 36, 11, 1, 14, 2, 31, 73, 16, 0, 40, 41, 40, 42, 28, 29, 0, 14]","[12, 10, 12, 16, 18, 18, 16, 22, 12, 16, 12, 14, 12, 14, 18, 16, 14, 12, 10, 22]"
-1,20,0,0,20,"[44, 26, 50, 5, 39, 5, 51, 11, 75, 58, 29, 50, 47, 52, 25, 3, 36, 16, 20, 27, 47, 21, 7, 36, 75, 5, 12, 25, 20, 46, 46, 48, 53, 46, 52, 46, 6, 18, 7, 22, 23, 44, 24, 1, 27, 31, 24, 32, 70, 30, 31, 49, 44, 50, 42, 45, 5, 31, 22, 18, 53, 43, 6, 10, 24, 29, 67, 20, 27, 31, 45, 6, 14, 44, 2, 3, 10, 42, 41, 11, 45, 42, 43, 40, 43, 25, 75, 5, 32, 46, 39, 16, 25, 1, 4, 35, 17, 26, 8, 22, 26, 52, 13, 27, 75, 19, 10, 32, 45, 24, 37, 6, 0, 40, 40, 28, 7, 25, 15, 20, 8, 15, 21, 51, 2, 49, 11, 17, 22, 14, 8, 49, 35, 54, 42, 32, 7, 21, 28, 29, 26, 24, 30, 45, 1, 75, 58, 31, 30, 24, 47, 47, 38, 47, 48, 47, 4]","[16, 20, 12, 26, 12, 10, 22, 14, 14, 26, 14, 10, 12, 14, 16, 12, 12, 16, 12, 24]"
-1,20,0,0,20,"[7, 23, 10, 10, 44, 40, 22, 68, 15, 25, 35, 44, 23, 31, 70, 60, 30, 15, 13, 64, 67, 47, 53, 43, 31, 57, 54, 56, 64, 69, 36, 8, 30, 61, 54, 37, 50, 48, 17, 26, 17, 44, 19, 48, 22, 45, 49, 25, 15, 1, 22, 42, 8, 36, 49, 31, 28, 47, 13, 47, 17, 16, 22, 1, 0, 63, 12, 36, 26, 28, 65, 58, 31, 34, 15, 33, 49, 34, 58, 46, 12, 55, 24, 55, 17, 30, 8, 0, 22, 40, 4, 12, 71, 12, 2, 26, 9, 29, 78, 0, 17, 43, 41, 24, 43, 51, 7, 14, 16, 27, 10, 60, 46, 53, 31, 46, 46, 50, 52, 7, 28, 14, 37, 24, 41, 40, 40, 2, 8, 18, 8, 56, 35, 25, 8, 58, 1, 24, 4, 1, 8, 58, 50, 63, 29, 46, 54, 35, 10, 11, 30, 51, 45, 32, 45, 12, 31, 7, 17, 53, 14, 12, 31, 47, 47, 48, 49, 24]","[14, 14, 34, 18, 18, 14, 14, 12, 14, 20, 12, 12, 20, 24, 16, 12, 12, 20, 16, 20]"
-1,20,0,0,20,"[7, 0, 4, 41, 9, 7, 27, 6, 42, 44, 35, 27, 48, 4, 7, 10, 21, 10, 15, 22, 62, 41, 36, 18, 31, 38, 35, 68, 46, 57, 9, 16, 17, 25, 0, 68, 43, 5, 41, 20, 16, 47, 45, 12, 19, 10, 52, 23, 54, 46, 53, 49, 20, 34, 46, 27, 10, 0, 38, 12, 3, 44, 42, 53, 52, 13, 47, 37, 16, 27, 17, 10, 45, 54, 40, 29, 22, 27, 10, 10, 27, 29, 8, 18, 27, 20, 19, 49, 44, 19, 3, 27, 63, 19, 13, 39, 61, 3, 27, 58, 51, 25, 7, 9, 45, 16, 30, 12, 41, 18, 30, 17, 22, 64, 69, 43, 11, 62, 4, 10, 47, 36, 10, 5, 35, 29, 40, 33, 27, 46, 12, 46, 25, 17, 6, 76, 48, 40, 21, 33, 3, 17, 27, 79, 7, 23, 5, 61, 30, 19]","[12, 16, 10, 16, 16, 20, 22, 10, 20, 16, 10, 14, 14, 16, 12, 20, 12, 14, 16, 14]"
-1,20,0,0,20,"[49, 13, 15, 5, 43, 21, 2, 21, 38, 48, 44, 24, 54, 53, 51, 45, 48, 62, 57, 45, 6, 63, 24, 43, 30, 24, 11, 16, 40, 40, 40, 47, 41, 44, 41, 0, 8, 23, 19, 44, 43, 18, 45, 44, 15, 43, 18, 27, 39, 22, 4, 67, 30, 13, 49, 49, 45, 30, 31, 37, 67, 24, 36, 48, 40, 9, 40, 0, 12, 28, 26, 45, 53, 37, 58, 50, 49, 14, 20, 28, 57, 30, 16, 44, 7, 46, 32, 9, 54, 2, 13, 45, 8, 11, 33, 37, 22, 12, 20, 73, 25, 45, 42, 20, 52, 56, 15, 59, 62, 25, 3, 19, 14, 23, 50, 3, 2, 17, 53, 16, 55, 8, 9, 47, 27, 73, 14, 3, 15, 18, 34, 75, 18, 15, 36, 52, 45, 53, 2, 51, 47, 54, 0, 25, 48, 30, 17, 37, 50, 47, 50, 37, 69, 22, 48, 13, 6, 18, 18, 67, 20, 26, 12, 47, 45, 49, 43, 49, 2, 9, 49, 31, 32, 38, 58, 20, 49, 48, 48, 45, 21]","[14, 32, 26, 18, 12, 18, 18, 20, 16, 14, 10, 24, 12, 16, 12, 24, 18, 14, 22, 22]"
-1,20,0,0,20,"[18, 19, 14, 40, 31, 23, 18, 68, 47, 20, 50, 54, 15, 4, 13, 4, 1, 59, 60, 30, 28, 3, 8, 22, 44, 47, 45, 43, 48, 7, 28, 42, 41, 42, 21, 44, 18, 16, 51, 35, 48, 45, 37, 51, 46, 46, 48, 25, 17, 51, 10, 43, 11, 18, 42, 13, 49, 32, 22, 57, 13, 13, 3, 65, 23, 53, 65, 19, 35, 9, 0, 4, 17, 26, 46, 49, 21, 12, 76, 23, 2, 36, 48, 30, 45, 13, 49, 11, 39, 29, 47, 50, 44, 31, 34, 1, 34, 45, 12, 4, 10, 83, 0, 12, 41, 22, 11, 7, 1, 51, 42, 32, 11, 9, 40, 15, 77, 22, 49, 11, 7, 44, 41, 29, 53, 11, 17, 56, 26, 15, 44, 44, 46, 39, 0, 1, 30, 40, 48, 40, 3, 47, 25, 31, 8, 6, 7, 7, 1, 17, 20, 51, 8, 53, 47, 50, 20, 47, 60, 8, 18, 5, 41, 21, 32, 20]","[12, 18, 14, 26, 26, 16, 14, 16, 14, 16, 18, 12, 14, 16, 20, 18, 18, 10, 22, 12]"
-1,20,0,0,20,"[6, 49, 25, 28, 46, 10, 58, 58, 49, 48, 22, 30, 5, 27, 32, 30, 4, 5, 24, 13, 46, 30, 74, 26, 35, 29, 7, 10, 21, 51, 14, 36, 50, 52, 50, 49, 55, 63, 56, 47, 31, 3, 44, 27, 54, 26, 51, 16, 61, 14, 54, 50, 45, 44, 24, 21, 47, 23, 1, 34, 16, 78, 54, 20, 15, 44, 44, 43, 44, 0, 0, 40, 43, 3, 77, 0, 12, 42, 29, 21, 46, 12, 75, 6, 21, 53, 34, 55, 26, 47, 47, 37, 74, 18, 16, 11, 52, 42, 20, 3, 49, 16, 39, 54, 52, 58, 62, 45, 50, 48, 44, 11, 31, 26, 21, 13, 10, 39, 44, 40, 40, 37, 52, 15, 32, 17, 34, 20, 48, 48, 54, 34, 1, 6, 0, 12, 0, 23, 26, 41, 20, 40, 40, 41, 43, 41, 18, 20, 13, 17, 64, 11, 62, 11, 50, 43, 46, 11, 19, 19, 20, 25, 0, 42, 8, 74, 65, 18, 4, 14, 18, 13, 66, 13, 24, 49, 19, 11, 7]","[22, 10, 12, 12, 28, 26, 12, 26, 16, 20, 16, 28, 22, 16, 10, 22, 20, 12, 14, 14]"
-1,20,0,0,20,"[75, 58, 31, 18, 10, 3, 8, 18, 35, 22, 27, 10, 66, 15, 26, 54, 44, 37, 19, 34, 75, 1, 7, 12, 9, 44, 41, 40, 5, 5, 2, 40, 41, 40, 33, 42, 27, 24, 18, 59, 29, 22, 7, 7, 77, 13, 29, 37, 15, 10, 44, 26, 25, 5, 22, 42, 47, 42, 12, 21, 55, 53, 2, 6, 7, 2, 6, 39, 52, 13, 14, 5, 77, 14, 51, 11, 40, 41, 1, 46, 6, 2, 75, 11, 6, 54, 1, 19, 3, 6, 48, 19, 0, 42, 38, 49, 44, 29, 15, 35, 56, 7, 51, 50, 51, 23, 38, 75, 17, 11, 23, 36, 9, 24, 18, 52, 21, 9, 17, 5, 8, 33, 36, 52, 30, 45, 41, 46, 35, 21, 2, 14, 18, 24, 18, 38, 9, 33, 42, 26, 44, 31, 3, 43, 16, 20, 48, 0]","[14, 10, 16, 18, 18, 12, 12, 18, 14, 12, 20, 14, 18, 18, 14, 12, 18, 10, 12, 16]"
-1,20,0,0,20,"[12, 66, 1, 9, 46, 1, 33, 2, 32, 38, 39, 50, 41, 45, 31, 4, 3, 40, 29, 46, 20, 59, 33, 44, 18, 16, 14, 52, 26, 5, 79, 19, 32, 28, 49, 48, 29, 17, 21, 51, 25, 48, 45, 29, 0, 9, 4, 27, 34, 13, 42, 38, 4, 16, 43, 27, 14, 4, 31, 20, 41, 43, 20, 12, 28, 79, 12, 17, 45, 7, 18, 36, 27, 3, 18, 46, 49, 16, 4, 9, 21, 45, 36, 50, 43, 45, 41, 23, 34, 12, 61, 54, 0, 13, 41, 41, 29, 41, 18, 49, 35, 68, 24, 41, 26, 3, 8, 22, 42, 51, 49, 0, 47, 7, 19, 34, 4, 40, 43, 9, 44, 11, 39, 43, 8, 13, 10, 40, 45, 4, 4, 63, 36, 44, 32, 30, 59, 44, 6, 40, 44, 39, 41, 26, 46, 13, 27, 36, 51, 49, 20, 18, 37, 21, 51, 6, 45, 8, 19, 51, 58, 49, 24]","[14, 16, 16, 14, 16, 16, 12, 12, 14, 14, 14, 20, 20, 16, 18, 20, 14, 26, 14, 20]"
-1,20,0,0,20,"[22, 58, 45, 49, 52, 43, 6, 22, 21, 4, 49, 31, 34, 29, 41, 45, 27, 19, 72, 16, 36, 1, 34, 49, 55, 36, 22, 53, 16, 18, 11, 26, 8, 21, 40, 7, 43, 47, 18, 31, 72, 52, 20, 9, 9, 5, 23, 72, 35, 43, 23, 15, 49, 23, 34, 72, 16, 27, 15, 34, 55, 14, 16, 32, 51, 4, 42, 5, 26, 22, 2, 43, 44, 19, 7, 38, 5, 64, 51, 33, 57, 62, 3, 50, 11, 48, 50, 2, 68, 32, 61, 57, 23, 54, 37, 59, 19, 16, 30, 52, 25, 7, 37, 4, 30, 24, 54, 45, 43, 47, 56, 26, 52, 44, 6, 0, 79, 53, 24, 31, 44, 42, 39, 61, 64, 12, 30, 8, 33, 49, 9, 54, 55, 5, 1, 30, 26, 53, 10, 48, 12, 51, 47, 5, 22, 51, 13, 6, 31, 35, 49, 20, 5, 10, 19, 27, 5, 23, 46, 49, 47, 50, 41, 7, 32, 30]","[20, 16, 16, 12, 16, 14, 16, 14, 14, 14, 24, 20, 12, 24, 22, 16, 18, 12, 12, 20]"
-1,20,0,0,20,"[44, 2, 41, 41, 24, 25, 54, 19, 43, 43, 50, 28, 10, 41, 45, 44, 25, 20, 38, 38, 70, 18, 13, 20, 46, 44, 0, 43, 43, 49, 46, 47, 46, 44, 21, 49, 28, 8, 11, 44, 14, 36, 10, 0, 40, 20, 43, 42, 41, 27, 30, 76, 31, 21, 25, 36, 23, 10, 11, 46, 18, 19, 36, 29, 14, 17, 41, 39, 36, 70, 35, 18, 45, 45, 1, 35, 3, 68, 12, 10, 28, 42, 46, 19, 10, 1, 22, 41, 19, 3, 24, 29, 27, 34, 2, 45, 32, 17, 65, 59, 11, 71, 51, 9, 4, 8, 23, 47, 11, 13, 43, 17, 23, 3, 42, 44, 41, 8, 45, 7, 17, 29, 17, 58, 59, 10, 22, 53, 55, 57, 26, 57, 7, 10, 12, 47, 46, 14, 28, 53, 10, 1, 22, 10, 42, 26, 31, 29, 53, 9, 50, 22, 3, 8, 1, 16, 4, 39, 39, 46, 34]","[24, 16, 30, 14, 18, 12, 12, 12, 16, 16, 12, 12, 18, 14, 18, 22, 16, 12, 14, 14]"
-1,20,0,0,20,"[75, 19, 19, 27, 58, 1, 23, 22, 54, 51, 31, 43, 15, 9, 15, 10, 53, 40, 35, 5, 4, 18, 29, 30, 19, 1, 5, 7, 5, 21, 59, 25, 47, 27, 7, 48, 22, 33, 52, 52, 31, 51, 24, 89, 3, 18, 16, 57, 19, 50, 13, 26, 21, 3, 36, 58, 15, 78, 56, 25, 17, 30, 27, 24, 1, 44, 27, 36, 48, 7, 49, 11, 1, 57, 49, 38, 13, 25, 46, 47, 27, 10, 28, 32, 15, 39, 75, 10, 8, 52, 37, 18, 48, 47, 3, 7, 3, 10, 47, 13, 25, 48, 9, 27, 26, 33, 36, 10, 23, 49, 53, 13, 46, 46, 42, 13, 22, 29, 47, 49, 42, 11, 10, 28, 13, 7, 47, 6, 52, 43, 42, 44, 1, 3, 27, 75, 10, 3, 41, 37, 46, 36, 14, 44, 32, 3, 43, 20, 17, 17]","[14, 16, 14, 10, 14, 18, 16, 12, 14, 16, 18, 10, 18, 12, 12, 20, 16, 20, 16, 14]"
-1,20,0,0,20,"[50, 17, 13, 31, 40, 28, 9, 71, 64, 33, 10, 15, 19, 16, 33, 18, 55, 13, 40, 43, 31, 41, 12, 17, 54, 36, 11, 44, 19, 49, 13, 33, 48, 55, 48, 47, 34, 39, 12, 47, 3, 17, 8, 4, 40, 40, 15, 51, 21, 25, 19, 54, 10, 57, 7, 45, 9, 67, 34, 44, 48, 3, 39, 35, 47, 11, 67, 20, 27, 10, 46, 4, 4, 80, 7, 9, 49, 26, 10, 40, 31, 69, 18, 36, 53, 42, 10, 29, 43, 42, 49, 45, 45, 12, 76, 48, 21, 49, 0, 49, 15, 16, 20, 67, 14, 0, 26, 22, 11, 25, 47, 48, 1, 4, 23, 4, 20, 53, 52, 24, 39, 38, 21, 44, 26, 51, 30, 18, 6, 10, 72, 52, 32, 14, 55, 42, 37, 39, 4, 71, 57, 46, 34, 4, 45, 10, 46, 46, 42, 23, 31, 73, 8, 54, 54, 8, 17, 18, 16, 17, 51, 36, 49, 47, 45, 49, 45, 36, 23, 50, 7]","[14, 14, 18, 16, 20, 16, 16, 18, 14, 16, 26, 18, 12, 14, 14, 14, 18, 24, 16, 24]"
-1,20,0,0,20,"[80, 50, 44, 13, 9, 46, 34, 12, 17, 32, 42, 21, 7, 13, 22, 44, 22, 68, 48, 45, 49, 35, 45, 41, 30, 56, 36, 39, 49, 36, 32, 28, 30, 33, 80, 55, 38, 54, 59, 58, 33, 54, 14, 47, 27, 15, 73, 31, 35, 50, 41, 23, 29, 45, 45, 26, 73, 7, 26, 34, 47, 27, 16, 17, 63, 4, 8, 6, 23, 80, 8, 45, 35, 4, 5, 1, 24, 29, 62, 51, 45, 37, 48, 57, 21, 44, 9, 12, 8, 18, 6, 51, 0, 24, 37, 18, 45, 43, 42, 44, 17, 46, 23, 18, 43, 14, 9, 18, 47, 9, 17, 50, 4, 32, 25, 29, 75, 25, 51, 26, 51, 22, 11, 43, 24, 73, 20, 18, 12, 37, 7, 6, 20, 46, 8, 16, 36, 6, 71, 53, 47, 13, 43, 32, 28, 41, 41, 17, 69, 21, 16, 15, 13, 6, 88, 57, 4, 55, 8, 50, 20, 55, 27, 52, 49, 49, 46, 46, 47, 45, 48, 19]","[18, 12, 26, 12, 24, 20, 14, 12, 14, 22, 12, 20, 14, 12, 18, 12, 12, 22, 12, 36]"
-1,20,0,0,20,"[47, 33, 61, 24, 46, 42, 42, 46, 54, 50, 17, 13, 32, 4, 43, 42, 23, 24, 1, 33, 69, 30, 27, 23, 29, 12, 48, 38, 8, 43, 1, 33, 41, 44, 8, 22, 51, 17, 46, 23, 34, 18, 4, 43, 42, 21, 27, 51, 16, 3, 22, 15, 36, 70, 45, 9, 51, 4, 31, 43, 9, 11, 51, 2, 5, 74, 58, 3, 43, 25, 45, 39, 32, 40, 45, 42, 19, 4, 42, 9, 26, 18, 46, 46, 15, 11, 37, 8, 57, 37, 62, 52, 5, 24, 60, 1, 2, 5, 6, 17, 4, 1, 58, 50, 56, 59, 28, 53, 45, 16, 19, 51, 15, 24, 37, 16, 8, 28, 47, 42, 33, 7, 22, 4, 4, 57, 54, 7, 32, 18, 4, 42, 26, 37, 10, 14, 71, 18, 28, 32, 23, 10, 8, 5, 1, 19, 53, 50, 46, 24, 74, 23, 43, 46, 46, 45, 20, 46, 51, 28, 58, 55, 53, 52, 54, 48, 24, 27]","[26, 14, 12, 18, 14, 16, 16, 14, 24, 16, 16, 12, 22, 12, 14, 14, 12, 12, 16, 36]"
-1,20,0,0,20,"[74, 5, 57, 38, 37, 5, 28, 9, 49, 29, 13, 47, 9, 4, 1, 20, 43, 3, 7, 51, 0, 11, 13, 25, 46, 20, 9, 23, 58, 5, 14, 38, 18, 71, 19, 25, 8, 38, 43, 1, 9, 53, 2, 22, 21, 38, 1, 55, 13, 45, 45, 44, 30, 47, 46, 46, 49, 17, 20, 23, 62, 33, 48, 48, 53, 45, 44, 35, 26, 17, 9, 25, 30, 22, 7, 8, 59, 15, 30, 4, 14, 8, 63, 28, 53, 37, 51, 52, 56, 0, 39, 47, 27, 62, 0, 41, 29, 52, 26, 0, 19, 24, 45, 2, 37, 13, 16, 57, 10, 4, 56, 25, 8, 72, 17, 44, 48, 31, 63, 39, 27, 46, 44, 40, 50, 20, 19, 53, 70, 1, 42, 46, 41, 52, 45, 37, 62, 55, 49, 53, 53, 44, 13, 65, 53, 60, 16, 75, 20, 48, 8, 51, 34, 37, 52, 39, 14, 55, 54, 39, 29, 46, 23, 49, 13, 23, 71, 20, 22, 46, 11, 28]","[14, 14, 14, 12, 12, 14, 12, 26, 22, 10, 12, 20, 18, 12, 14, 26, 42, 18, 18, 14]"
-1,20,0,0,20,"[68, 0, 4, 24, 43, 43, 10, 18, 70, 21, 27, 43, 44, 11, 40, 0, 53, 51, 45, 29, 52, 34, 35, 29, 14, 13, 70, 6, 36, 50, 53, 48, 9, 2, 36, 31, 48, 27, 3, 44, 27, 45, 43, 45, 45, 42, 42, 33, 76, 14, 20, 4, 0, 4, 70, 42, 26, 15, 18, 37, 21, 33, 70, 26, 4, 19, 4, 52, 46, 26, 4, 42, 43, 0, 29, 44, 12, 14, 52, 11, 35, 12, 13, 50, 47, 51, 49, 3, 9, 3, 47, 21, 42, 41, 1, 19, 21, 68, 60, 3, 17, 53, 30, 26, 31, 37, 73, 54, 66, 22, 49, 14, 26, 20, 61, 8, 45, 24, 52, 7, 32, 19, 31, 53, 58, 14, 62, 53, 63, 19, 52, 49, 27, 19, 55, 10, 54, 11, 18, 22, 12, 46, 27, 36, 43, 49, 47, 48, 49, 50, 58, 17, 12, 12, 6, 48, 13, 6, 41, 32, 68, 0, 34, 22, 32, 16, 4, 44, 42, 36, 17, 32, 11, 8, 35]","[16, 24, 12, 18, 26, 12, 16, 16, 16, 20, 16, 16, 18, 16, 24, 14, 26, 14, 12, 18]"
-1,20,0,0,20,"[30, 54, 8, 29, 52, 50, 11, 8, 4, 33, 38, 20, 45, 12, 4, 20, 50, 17, 45, 12, 46, 14, 46, 10, 6, 29, 10, 59, 27, 46, 2, 70, 20, 13, 18, 26, 8, 51, 22, 55, 57, 53, 18, 35, 21, 24, 70, 36, 23, 41, 49, 49, 49, 13, 18, 10, 4, 46, 43, 42, 13, 45, 46, 45, 0, 46, 46, 9, 49, 18, 20, 42, 2, 5, 3, 21, 26, 18, 6, 26, 7, 4, 6, 38, 59, 57, 58, 50, 1, 47, 18, 55, 30, 25, 14, 62, 49, 10, 55, 37, 1, 8, 57, 47, 55, 0, 29, 38, 26, 47, 15, 50, 59, 20, 9, 9, 6, 58, 51, 15, 51, 49, 29, 32, 52, 46, 37, 84, 59, 8, 53, 55, 33, 11, 28, 33, 70, 41, 4, 39, 19, 17, 45, 8, 13, 18, 60, 7, 40, 5, 18, 76, 15, 1, 10, 5, 3, 10, 45, 3, 45, 11, 16, 52, 55, 52, 29]","[16, 14, 18, 14, 12, 18, 20, 28, 12, 10, 20, 18, 16, 16, 22, 18, 18, 12, 12, 20]"
